PLCE	1041859
PSMT	1041803
RVSB	1041368
YUM	1041061
RMTI	1041024
SLG	1040971
RHP	1040829
PETS	1040130
AEL	1039828
OKE	1039684
FORM	1039399
OSIS	1039065
SMBK	1038773
PXD	1038357
HSKA	1038133
SLAB	1038074
JLL	1037976
AME	1037868
ARCH	1037676
MTD	1037646
BXP	1037540
INDT	1037390
RL	1037038
QADA	1036188
FIX	1035983
ARE	1035443
ELOX	1035354
ISRG	1035267
CWT	1035201
SHBI	1035092
VLO	1035002
RIGL	1034842
SBAC	1034054
LMNX	1033905
FBC	1033012
MMS	1032220
SRE	1032208
SLM	1032033
FSP	1031316
FE	1031296
GPI	1031203
OFG	1030469
UBA	1029800
EEFT	1029199
DVAX	1029142
PPBI	1028918
TCMD	1027838
KRC	1025996
EFSC	1025835
WPC	1025378
HLIO	1024795
TEN	1024725
ROK	1024478
COTY	1024305
EGHT	1023731
SLP	1023459
FORR	1023313
LAD	1023128
ANIP	1023024
STLD	1022671
INSG	1022652
PLUS	1022408
DGX	1022079
NOV	1021860
OGE	1021635
NUS	1021561
TGI	1021162
UNFI	1020859
DXPE	1020710
IRM	1020569
CERS	1020214
PAG	1019849
SEAC	1019671
AMSF	1018979
ATI	1018963
ANF	1018840
AMZN	1018724
EBTC	1018399
WLFC	1018164
HIBB	1017480
CSV	1016281
ATRS	1016169
QGEN	1015820
WTFC	1015328
OPCH	1014739
VRSN	1014473
STRA	1013934
TTEC	1013880
NRG	1013871
PEGA	1013857
BJRI	1013488
ANSS	1013462
NWFL	1013272
FDS	1013237
FFG	1012771
SEE	1012100
RUSHA	1012019
RUSHB	1012019
KNL	1011570
SYKE	1010612
SIGA	1010086
TUP	1008654
KVHI	1007587
EPM	1006655
LORL	1006269
TMP	1005817
CSGS	1005757
IDT	1005731
LNDC	1005286
OLED	1005284
CMCO	1005229
PCG	1004980
OCFC	1004702
AMG	1004434
MMAC	1003201
MSM	1003078
AEE	1002910
NUAN	1002517
NTAP	1002047
SCCO	1001838
NWPX	1001385
TGTX	1001316
EL	1001250
SGMO	1001233
DISH	1001082
NSP	1000753
WAT	1000697
NVAX	1000694
SWM	1000623
HSIC	1000228
NAT	1000177
SAM	949870
CENX	949157
FBMS	947559
ACGL	947484
BANR	946673
PFC	946647
TTWO	946581
POOL	945841
SVC	945394
SYX	945114
OPK	944809
CIVB	944745
THG	944695
LSI	944314
CBZ	944148
GDP	943861
RMD	943819
WAB	943452
DRI	940944
HUBG	940942
EXEL	939767
MASI	937556
TNET	937098
WAFD	936528
LMT	936468
CIEN	936395
DTE	936340
DLTR	935703
NATI	935494
RICK	935419
ACIW	935036
ACTG	934549
BRKS	933974
COOP	933136
RCII	933036
NSIT	932696
EAF	931148
PII	931015
KFRC	930420
RWT	930236
AZPN	929940
WCC	929008
CVLG	928658
CWCO	928340
MCK	927653
COF	927628
DVA	927066
AEIS	927003
AWH	926617
OMCL	926326
ADTN	926282
CLI	924901
MLR	924822
SRDX	924717
GNSS	924383
GEO	923796
USX	923571
FFIC	923139
GBX	923120
AIV	922864
ERIE	922621
PPL	922224
FR	921825
PENN	921738
IMAX	921582
RBCAA	921557
FGEN	921299
HIW	921082
LEN	920760
ESS	920522
LJPC	920465
UNTY	920427
SSD	920371
LH	920148
HTLF	920112
AEO	919012
SCSC	918965
EXP	918646
NNBR	918541
MPAA	918251
IART	917520
FARO	917491
ZEUS	917470
RMBS	917273
ADC	917251
SMBC	916907
HELE	916789
DAR	916540
TSCO	916365
MLM	916076
ALB	915913
AVB	915912
BZH	915840
DAKT	915779
DSPG	915778
EMN	915389
NBIX	914475
IVZ	914208
UFPT	914156
PLT	914025
SNEX	913760
CFFI	913341
FRO	913290
CLAR	913277
SHOO	913241
RNR	913144
BDC	913142
UFPI	912767
LAUR	912766
SBGI	912752
FWRD	912728
URBN	912615
SCHN	912603
MAA	912595
SUI	912593
ROCK	912562
GES	912463
MAC	912242
VIAV	912093
CWST	911177
CNTY	911147
DDD	910638
REG	910606
DECK	910521
HAIN	910406
MED	910329
LXP	910108
NYCB	910073
COST	909832
TCX	909494
DHIL	909108
SIRI	908937
WINA	908315
CMCT	908311
BWA	908255
CASH	907471
BFS	907254
MCRI	907242
NKTR	906709
BYD	906553
QCRH	906465
CPT	906345
NVR	906163
EQR	906107
ALRS	903419
THRM	903129
BBSI	902791
PZZA	901491
CPRT	900075
MYGN	899923
ALXN	899866
HR	899749
SKT	899715
VNO	899689
AKR	899629
MNKD	899460
ALL	899051
SMED	898770
ANIK	898437
JBL	898293
RGA	898174
ORLY	898173
SANM	897723
CHS	897429
ALG	897077
INTU	896878
AVID	896841
ATR	896622
USNA	896264
AMED	896262
CB	896159
ETH	896156
RCKY	895456
SCVL	895447
MS	895421
CREE	895419
ELS	895417
CASI	895051
OVBC	894671
ARCB	894405
SITC	894315
ATSG	894081
MD	893949
DOOR	893691
SM	893538
GTLS	892553
MANT	892537
UVE	891166
MTCH	891103
PDCO	891024
MTX	891014
RDN	890926
ASGN	890564
BLX	890541
PTEN	889900
LFUS	889331
OHI	888491
FCN	887936
REV	887921
PFBI	887919
LTC	887905
CENTA	887733
CENT	887733
CAKE	887596
VCEL	887359
COLB	887343
GS	886982
GERN	886744
KAI	886346
FC	886206
LGND	886163
BBBY	886158
SGA	886136
FCEL	886128
USPH	885978
SPNS	885740
BSX	885725
KSS	885639
CACC	885550
STRS	885508
BKE	885245
RCL	884887
PRMW	884713
OFIX	884624
UGI	884614
APT	884269
VVI	884219
ASUR	884144
ICUI	883984
AUB	883948
CNR	883902
FOSL	883569
SNPS	883241
VRTS	883237
ROP	882835
BCRX	882796
DHI	882184
GILD	882095
AMSC	880807
WETF	880631
MSON	880432
AGCO	880266
JBSS	880117
MPB	879635
ATNI	879585
WNC	879526
ARWR	879407
INCY	879169
KIM	879101
ODFL	878927
NTUS	878526
CTXS	877890
NHI	877860
SPTN	877422
ZBRA	877212
EZPW	876523
MTG	876437
MNRO	876427
PRGS	876167
BOKF	875357
VRTX	875320
BIIB	875045
STFC	874977
CRVL	874866
HIG	874766
AES	874761
IDXX	874716
AMBC	874501
LCUT	874396
STRL	874238
IONS	874015
SRPT	873303
REGN	872589
MAN	871763
ACM	868857
DORM	868780
GBCI	868671
SPWR	867773
HLX	866829
AZO	866787
SCHL	866729
ESE	866706
PSB	866368
ALGM	866291
MTRX	866273
MNST	865752
TRMB	864749
VERU	863894
BHE	863436
ARTNA	863110
FISI	862831
RS	861884
SRCL	861878
CATY	861842
GVA	861459
KMPR	860748
TYL	860731
HCA	860730
OFC	860546
FIBK	860413
HOLX	859737
FCBC	859070
CSCO	858877
HAYN	858655
COG	858470
UCBI	857855
PTC	857005
MMSI	856982
TCFC	855874
LSCC	855658
IMGN	855654
ZIXI	855612
DGII	854775
GSBC	854560
LSTR	853816
DENN	852772
MHK	851968
EXPO	851520
HLIT	851310
CGNX	851205
WIRE	850460
TG	850429
SRNE	850261
FL	850209
HMN	850141
SLGN	849869
NLOK	849399
LFVN	849146
LBAI	846901
DCOM	846617
ZYXI	846475
AGM	845877
FRPH	844059
TRS	842633
EVBN	842518
RPT	842183
LEA	842162
TECH	842023
FCFS	840489
ELY	837465
LNN	836157
SYBT	835324
MGPI	835011
BLFS	834365
FRBK	834285
POWI	833640
JCI	833444
MTH	833079
SIG	832988
SSP	832428
IEX	832101
TTEK	831641
SPPI	831547
FCX	831259
C	831001
CCF	830524
VWTR	830122
SBUX	829224
WSFS	828944
WRI	828916
EGRX	827871
SNBR	827187
MCHP	827054
EIX	827052
DX	826675
ORRF	826154
SMG	825542
SASR	824410
AAON	824142
WM	823768
CLH	822818
IPAR	822663
PHM	822416
PARR	821483
EOG	821189
USM	821130
BPFH	821127
ANDE	821026
GIII	821002
IIVI	820318
APH	820313
AMP	820027
AIN	819793
XRAY	818479
HRTX	818033
SYNA	817720
CNMD	816956
TDC	816761
FAST	815556
CCL	815097
ABMD	815094
MBI	814585
EBIX	814549
FICO	814547
NWL	814453
VIAC	813828
VIACA	813828
CDNS	813672
CNBKA	812348
SAFM	812128
OI	812074
MTN	812011
NBN	811831
SMMF	811808
KALU	811596
FBNC	811589
CMS	811156
CZNC	810958
MESA	810332
PLAB	810136
TAST	809248
NAV	808450
JACK	807882
MITK	807863
VOXX	807707
CVLY	806279
AXGN	805928
PRK	805676
CERN	804753
QCOM	804328
EQC	803649
COFS	803164
BMTC	802681
PPC	802481
WBS	801337
DGICA	800457
ODP	800240
CRMT	799850
MHO	799292
LE	799288
HTLD	799233
MRTN	799167
FCNCA	798941
UHT	798783
CSR	798359
FISV	798354
VSAT	797721
OXY	797468
NKSH	796534
CLFD	796505
ADBE	796343
WTS	795403
KBH	795266
AMWD	794619
M	794367
VIVO	794172
TOL	794170
HOG	793952
SKYW	793733
WERN	793074
ASTE	792987
FMAO	792966
OPY	791963
BDN	790816
RDNT	790526
NBTB	790359
CSL	790051
NC	789933
MGM	789570
INT	789460
MSFT	789019
PEG	788784
JOUT	788329
JJSF	785956
PLXS	785786
EHC	785161
POR	784977
CRY	784199
DJCO	783412
WEC	783325
DRE	783280
ITRI	780571
JKHY	779152
BXG	778946
INDB	776901
WTM	776867
Y	775368
HBT	775215
OSK	775158
HON	773840
MDC	773141
CRUS	772406
ABM	771497
MIDD	769520
ADSK	769397
TBI	768899
BIG	768835
CYBE	768411
SJW	766829
WELL	766704
CMO	766701
ALK	766421
PEAK	765880
FNLC	765207
PNW	764622
BBY	764478
IIIN	764401
VBIV	764195
MO	764180
CLF	764065
SSB	764038
BPOP	763901
LCII	763744
CHMG	763563
LYTS	763532
BANF	760498
CFG	759944
UTL	755001
NEE	753308
MGRC	752714
UMH	752642
VICR	751978
NNN	751364
CAC	750686
HWC	750577
SGMS	750004
ICAD	749660
IT	749251
UIS	746838
BRC	746598
EXPD	746515
ROST	745732
JOE	745308
REX	744187
XLNX	743988
BHB	743367
MXIM	743316
SHYF	743238
RES	742278
IVC	742112
AMNB	741516
FLIC	740663
VTR	740260
TTC	737758
WASH	737468
CCNE	736772
RAMP	733269
CLR	732834
T	732717
VZ	732712
ATO	731802
UNH	731766
HCSG	731012
SBCF	730708
ATGE	730464
RGEN	730272
THO	730263
CAMP	730255
UBSI	729986
BELFB	729580
JBHT	728535
CDZI	727273
AXDX	727207
CASY	726958
CHCO	726854
O	726728
CCBG	726601
CVM	725363
NVEC	724910
MLAB	724004
FRAF	723646
CAR	723612
PAYX	723531
CTAS	723254
CBU	723188
MU	723125
HNGR	722723
LKFN	721994
CAH	721371
ITIC	720858
SF	720672
RJF	720005
WSM	719955
SIVB	719739
HL	719413
STBA	719220
APYX	719135
STAA	718937
ATVI	718877
UNF	717954
VALU	717720
HXL	717605
AROW	717538
MUR	717423
RGS	716643
PWOD	716605
GHM	716314
CBB	716133
D	715957
TILE	715787
ACNB	715579
RNST	715072
THFF	714562
GABC	714395
VLY	714310
PNC	713676
AMSWA	713425
CNOB	712771
OLP	712770
FCF	712537
FRME	712534
EA	712515
ACCO	712034
CATC	711772
COO	711404
NEOG	711377
FMNB	709337
QMCO	709283
FFBC	708955
PAR	708821
NXGN	708818
CASS	708781
LRCX	707549
ONB	707179
UTMD	706698
HBNC	706129
SBSI	705432
CDMO	704562
ONTO	704532
TVTY	704415
LAWS	703604
EAT	703351
BOCH	702513
FMBI	702325
NSC	702165
LB	701985
IHC	701869
SIX	701374
CPF	701347
ATRI	701288
MYRG	700923
FMBH	700565
FULT	700564
TRST	357301
OSBC	357173
NJR	356309
TCBK	356171
GNTX	355811
SHEN	354963
HD	354950
FLIR	354908
HE	354707
CVBF	354647
AJG	354190
QDEL	353569
AEGN	353020
UHS	352915
FSTR	352825
LNT	352541
ABCB	351569
SEIC	350894
ITI	350868
CTBI	350852
AN	350698
INS	320340
GL	320335
AAPL	320193
NKE	320187
TLS	320121
KLAC	319201
TISI	318833
ABEO	318306
PEBO	318300
AMGN	318154
APPS	317788
COKE	317540
SCHW	316709
ENZ	316253
BVH	315858
RRC	315852
IBOC	315709
HURC	315374
AON	315293
RHI	315213
DE	315189
BUSE	314489
CHD	313927
DHR	313616
HAE	313143
WABC	311094
SYK	310764
SXI	310354
MRK	310158
SXT	310142
CVCO	278166
CSX	277948
FSS	277509
GWW	277135
PCYO	276720
PSN	275880
NATR	275053
SIGI	230557
CVA	225648
TXT	217346
ITT	216228
HVT	216085
CDE	215466
WSBC	203596
LHX	202058
JNJ	200406
RPM	110621
WWW	110471
AIT	109563
ZION	109380
TJX	109198
SPB	109177
YORW	108985
WOR	108516
WRLD	108385
WWD	108312
WGO	107687
WMB	107263
WHR	106640
WY	106535
WEYS	106532
WDC	106040
WST	105770
EME	105634
WMK	105418
WW	105319
WDFC	105132
WSO	105016
AVA	104918
WRE	104894
GHC	104889
WMT	104169
VSH	103730
VLGEA	103595
VFC	103379
VECO	103145
VSEC	102752
VMI	102729
UVSP	102212
UVV	102037
UEIC	101984
RTX	101829
MRO	101778
UMBF	101382
UFCS	101199
UNP	100885
UFI	100726
AGX	100591
UAL	100517
TSN	100493
TRN	99780
TRNS	99302
TR	98677
TKR	98362
TDW	98222
TMO	97745
TXN	97476
TEX	97216
TER	97210
TNC	97134
TFX	96943
TRC	96869
JEF	96223
SYY	96021
SGC	95574
RGR	95029
STC	94344
SCL	94049
STT	93751
SWK	93556
CVX	93410
SMP	93389
LUV	92380
TFC	92230
SO	92122
SJI	91928
SON	91767
KEY	91576
SNA	91440
SJM	91419
AOS	91142
SKY	90896
SFNC	90498
SHW	89800
MLI	89439
SCI	89089
SENEA	88948
SMTC	88941
IIN	88790
SPXC	88205
SEB	88121
SLB	87347
TRV	86312
SFE	86115
R	85961
RGLD	85535
ROL	84839
ROG	84748
RLI	84246
RAD	84129
RBC	82811
RAVN	82166
USLM	82020
KWR	81362
PGR	80661
PG	80424
POWL	80420
NPK	80172
PLPC	80035
PPG	79879
BRO	79282
BCO	78890
PBI	78814
AGYS	78749
PVH	78239
WTRG	78128
PFE	78003
PDCE	77877
TPC	77543
PEP	77476
PNR	77360
PVAC	77159
PATK	76605
PH	76334
PKOH	76282
PKE	76267
PKG	75677
PCAR	75362
OXM	75288
OMI	75252
OSG	75208
OLN	74303
ORI	74260
UDR	74208
ODC	74046
OII	73756
NUE	73309
NTRS	73124
NWE	73088
WFC	72971
XEL	72903
ES	72741
MOV	72573
VXRT	72444
JWN	72333
NDSN	72331
NL	72162
NR	71829
NYT	71691
NCR	70866
BAC	70858
NRC	70487
GPX	70415
THC	70318
NFG	70145
FIZZ	69891
NATH	69733
NSSC	69633
MYE	69488
MSI	68505
MDU	67716
MNR	67625
MOD	67347
DY	67215
ALE	66756
MMM	66740
MSA	66570
MLHR	66382
MSEX	66004
ETR	65984
SIEB	65596
EVI	65312
MEI	65270
MDP	65011
MCY	64996
CVS	64803
GENC	64472
SPGI	64040
MCD	63908
MKC	63754
MLP	63330
MATW	63296
MAT	63276
MAS	62996
MMC	62709
MCS	62234
MTW	61986
TELL	61398
LDL	60977
LOW	60667
LPX	60519
L	60086
LNC	59558
LECO	59527
LLY	59478
VGR	59440
LEG	58492
LCI	57725
LANC	57515
LZB	57131
KR	56873
KFY	56679
KEX	56047
KMB	55785
KBAL	55772
KMT	55242
KELYA	55135
K	55067
KSU	54480
KAMN	54381
J	52988
RYN	52827
IPG	51644
IP	51434
IFF	51253
IBM	51143
INTC	50863
GFF	50725
IMKTA	50493
ITW	49826
DIN	49754
EGP	49600
HBAN	49196
HUM	49071
HUBB	48898
HRL	48465
HNI	48287
HFC	48039
HRC	47518
HPQ	47217
HSY	47111
HP	46765
HEI	46619
HWKN	46250
BOH	46195
AMOT	46129
HAS	46080
HSC	45876
HAL	45012
GEF	43920
GGG	42888
GRC	42682
GT	42582
GLT	41719
GPC	40987
AJRD	40888
ALLY	40729
GIS	40704
GE	40545
GD	40533
GATX	40211
GPS	39911
TGNA	39899
FUL	39368
IBCP	39311
CFR	39263
BEN	38777
FELE	38725
F	37996
FNB	37808
FMC	37785
FHN	36966
MFNC	36506
FHB	36377
MTB	36270
TRMK	36146
USB	36104
CLGX	36047
FFIN	36029
FITB	35527
FOE	35214
FRT	34903
SRCE	34782
FARM	34563
XOM	34088
BOOM	34067
ESCA	33488
EQT	33213
EFX	33185
EBF	33002
EMR	32604
PKI	31791
ECL	31462
EML	31107
WEN	30697
FLS	30625
DCO	30305
OMC	29989
DOV	29905
DCI	29644
DG	29534
DIOD	29002
DDS	28917
DBD	28823
CMA	28412
DLX	27996
DAL	27904
TGT	27419
DAN	26780
CW	26324
CMI	26172
CUB	26076
CTS	26058
TXMD	25743
CR	25445
CUZ	25232
GLW	24741
TAP	24545
CTB	24491
CIA	24090
CTO	23795
CAG	23217
CMTL	23197
CMC	22444
CBSH	22356
CL	21665
COHU	21535
COHR	21510
KO	21344
CNA	21175
CLX	21076
CINF	20286
CHDN	20212
CPK	19745
JPM	19617
TCF	19612
CHE	19584
CMD	19446
MGLN	19411
LUMN	18926
GCO	18498
SNV	18349
CATO	18255
CAT	18230
CRS	17843
STZ	16918
CPB	16732
CALM	16160
CACI	16058
CBT	16040
MTZ	15615
BC	14930
BRT	14846
CAL	14707
BFA	14693
BMY	14272
BA	12927
HRB	12659
BIO	12208
WRB	11544
BDX	10795
BAX	10456
ESTE	10254
B	9984
BLL	9389
PTVCB	9346
BCPC	9326
BMI	9092
AZZ	8947
AVT	8858
AVY	8818
ADP	8670
ATRO	8063
ASB	7789
ARW	7536
AWI	7431
SWN	7332
ADM	7084
TREC	7039
EPAC	6955
AMAT	6951
APOG	6845
ADI	6281
AAL	6201
AVD	5981
UNM	5513
AIG	5272
AFL	4977
AXP	4962
AEP	4904
UHAL	4457
HES	4447
HWM	4281
SWKS	4127
LNG	3570
ALCO	3545
ALX	3499
MATX	3453
CECE	3197
APD	2969
AMD	2488
ABT	1800
AIR	1750
